rule_number,lhs,rhs,confidence,lift,leverage,conviction
2810,"['97+=97+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0']","['96+=96+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']",0.87,1.67,0.2,3.67
2820,"['96+=96+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0']","['97+=97+_1', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']",0.87,1.67,0.2,3.67
2822,"['96+=96+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']","['97+=97+_1', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']",0.87,1.67,0.2,3.67
2823,"['96+=96+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0']","['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']",0.87,1.67,0.2,3.67
2781,"['97+=97+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']",0.87,1.67,0.15,3.72
2782,"['97+=97+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']",0.87,1.67,0.15,3.72
2783,"['97+=97+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']",0.87,1.67,0.15,3.72
2726,['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0'],['97+=97+_1'],0.87,0.96,-0.02,0.72
2728,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",['97+=97+_1'],0.87,0.96,-0.02,0.72
2729,['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0'],"['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.87,0.96,-0.02,0.72
2741,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",['97+=97+_1'],0.87,0.96,-0.02,0.72
2744,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",['97+=97+_1'],0.87,0.96,-0.02,0.72
2745,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.87,0.96,-0.02,0.72
2787,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",['97+=97+_1'],0.87,0.96,-0.02,0.71
2789,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",['97+=97+_1'],0.87,0.96,-0.02,0.71
2790,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.87,0.96,-0.02,0.71
2935,"['139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[5.00, 75.00)']",['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_1'],0.86,2.28,0.17,4.46
2936,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[5.00, 75.00)']",['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_1'],0.86,2.28,0.17,4.46
2937,"['139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[5.00, 75.00)']","['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.86,2.28,0.17,4.46
3166,"['107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1']",0.85,0.97,-0.01,0.86
3167,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1']",0.85,0.97,-0.01,0.86
3168,"['107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.85,0.97,-0.01,0.86
3196,['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0'],"['96+=96+_1', '97+=97+_1']",0.84,0.97,-0.01,0.84
3199,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']","['96+=96+_1', '97+=97+_1']",0.84,0.97,-0.01,0.84
3200,['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0'],"['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.84,0.97,-0.01,0.84
3241,['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0'],"['96+=96+_1', '97+=97+_1']",0.84,0.97,-0.01,0.83
3243,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']","['96+=96+_1', '97+=97+_1']",0.84,0.97,-0.01,0.83
3244,['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0'],"['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.84,0.97,-0.01,0.83
3169,"['126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.82
3170,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.82
3171,"['126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.82
3259,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1']",0.84,0.97,-0.01,0.82
3262,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1']",0.84,0.97,-0.01,0.82
3263,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.84,0.97,-0.01,0.82
3181,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.81
3182,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.81
3183,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.81
3229,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.8
3230,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.8
3231,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.97,-0.01,0.8
3304,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1']",0.84,0.96,-0.01,0.81
3306,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1']",0.84,0.96,-0.01,0.81
3307,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']",0.84,0.96,-0.01,0.81
3232,"['107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.96,-0.01,0.8
3233,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.96,-0.01,0.8
3234,"['107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.96,-0.01,0.8
3175,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['96+=96+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.96,-0.01,0.79
3176,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['96+=96+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.96,-0.01,0.79
3177,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['96+=96+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.84,0.96,-0.01,0.79
3319,['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0'],"['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.83,0.96,-0.02,0.76
3322,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.83,0.96,-0.02,0.76
3323,['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0'],"['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.83,0.96,-0.02,0.76
3359,['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0'],"['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.83,0.95,-0.02,0.75
3361,"['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']","['97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.83,0.95,-0.02,0.75
3362,['106. PATRóN DE ANTICUERPOS ANTINUCLEARES O ANA=101_0'],"['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.83,0.95,-0.02,0.75
3443,"['96+=96+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0']","['97+=97+_1', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.82,1.67,0.18,2.85
3444,"['96+=96+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']","['97+=97+_1', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.82,1.67,0.18,2.85
3445,"['96+=96+_1', '138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0']","['97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.82,1.67,0.18,2.85
3503,"['126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
3504,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
3505,"['126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '130. PUNTOS DE FIBROMIALGIA=[0.00, 1.00)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
3506,"['139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
3507,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
3508,"['139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
3509,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
3510,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
3511,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.88
